dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_3,1,1,1,0.5261205435,0.6595486403,0.6595486403,0.6595486403,2.22247386,10.54493713,10.54493713,nan,10.54493713,nan,0.5199999809,0
NUAA-SIRST,Misc_3,2,1,1,0.820217073,0.8072544932,0.812643528,0.8166204095,1.755419612,2.193798542,2.220715761,1.121755719,2.340130806,0.06661403179,0.5199999809,0
NUAA-SIRST,Misc_3,3,1,0,0.7537881136,0.7453456521,0.7470522523,0.7473018169,1.484735131,1.774585724,1.972546697,0.9883182049,1.999563456,-0.006810545921,0.5199999809,0
NUAA-SIRST,Misc_3,4,1,0,0.6069524288,0.6036728621,0.5901616812,0.5489193201,0.8025143147,1.024405599,1.043734193,0.9393997192,1.001345515,-0.03768616915,0.5199999809,0
NUAA-SIRST,Misc_381,1,1,1,0.6091908216,0.6664302349,0.6664302349,0.6664302349,2.685397863,9.041418076,9.041418076,nan,9.041418076,nan,0.8723404408,0
NUAA-SIRST,Misc_381,2,1,1,0.837133944,0.8021295667,0.8098020554,0.8122042418,2.525149107,2.401121378,2.486228704,1.144405365,2.642544985,0.07971036434,0.8723404408,0
NUAA-SIRST,Misc_381,3,1,0,0.6627653837,0.6676819324,0.6635415554,0.6598199606,0.6358830333,1.107217789,1.276714325,0.9739293456,1.272600889,-0.01474279165,0.8723404408,0
NUAA-SIRST,Misc_381,4,1,0,0.5578734875,0.399192512,0.387260735,0.3766155541,0.9685732722,0.929905653,0.9366968274,1.009186387,0.9514315724,0.005676269531,0.8723404408,0
NUAA-SIRST,Misc_400,1,1,1,0.5777859688,0.6723536253,0.6723536253,0.6723536253,1.793535233,10.11031246,10.11031246,nan,10.11031246,nan,0.8823529482,0
NUAA-SIRST,Misc_400,2,1,1,0.87261796,0.8562011719,0.8508777022,0.8524595499,1.891739249,2.1922369,2.224798203,1.179204106,2.335847616,0.1027275324,0.8823529482,0
NUAA-SIRST,Misc_400,3,1,0,0.7957103252,0.7813182473,0.7860375047,0.783161819,1.112687945,1.771334291,2.064694643,1.012427211,2.076529264,0.00732165575,0.8823529482,0
NUAA-SIRST,Misc_400,4,1,0,0.5887345076,0.4317204058,0.4325474203,0.4137791991,0.2753227055,0.5681692958,0.6255989671,1.014795661,0.6727876663,0.009267687798,0.8823529482,0
NUAA-SIRST,Misc_277,1,1,1,0.5844498873,0.6060999036,0.6060999036,0.6060999036,1.629916191,7.385679722,7.385679722,nan,7.385679722,nan,0.7642276287,0
NUAA-SIRST,Misc_277,2,1,1,0.7649846077,0.7593205571,0.7540329099,0.7688182592,4.754055023,4.006448746,3.894916534,1.084364295,4.151874065,0.05304473639,0.7642276287,0
NUAA-SIRST,Misc_277,3,1,0,0.725440979,0.7825908661,0.7952710986,0.797031641,1.482808828,2.183147669,2.470471382,0.9563077092,2.474356651,-0.02618807554,0.7642276287,0
NUAA-SIRST,Misc_277,4,1,0,0.5063282847,0.3994414806,0.3860685825,0.3639677167,0.7390163541,0.8528333902,0.868689239,1.003974319,0.8840748072,0.00249516964,0.7642276287,0
NUAA-SIRST,Misc_326,1,1,1,0.5166773796,0.6505999565,0.6505999565,0.6505999565,2.152684212,29.46090126,29.46090126,nan,29.46090126,nan,0.6976743937,1
NUAA-SIRST,Misc_326,2,1,1,0.8474826217,0.8362865448,0.8287249207,0.8289163113,3.161201954,3.268764257,3.2546556,1.046512008,3.224065065,0.02738642693,0.6976743937,1
NUAA-SIRST,Misc_326,3,1,0,0.502319932,0.5594368577,0.5716434121,0.5723573565,0.9661396742,1.412503958,1.698859096,0.9577235579,1.710277796,-0.02497082949,0.6976743937,1
NUAA-SIRST,Misc_326,4,1,0,0.5529447198,0.528434813,0.5072229505,0.479807198,0.8922377229,0.8550319672,0.8566070795,1.021025181,0.8838400245,0.01291483641,0.6976743937,1
NUAA-SIRST,Misc_38,1,1,1,0.5487526059,0.6547986269,0.6547986269,0.6547986269,3.6786654,9.673154831,9.673154831,nan,9.673154831,nan,0.3958333433,0
NUAA-SIRST,Misc_38,2,1,1,0.8708173633,0.8536136746,0.8511168957,0.8497924209,1.987617135,2.503976345,2.364443541,1.042975903,2.369407654,0.02545058727,0.3958333433,0
NUAA-SIRST,Misc_38,3,1,0,0.7194370031,0.6943256855,0.6871231794,0.6820044518,1.65614748,1.421949029,1.495633364,0.9736434817,1.479844213,-0.01533740759,0.3958333433,0
NUAA-SIRST,Misc_38,4,1,0,0.6280852556,0.603348434,0.5810533166,0.5778342485,0.3442720175,0.6222416759,0.6097905636,1.002452135,0.6345249414,0.001477897167,0.3958333433,0
NUAA-SIRST,Misc_241,1,1,1,0.5737572312,0.6435982585,0.6435982585,0.6435982585,2.616767406,12.53295708,12.53295708,nan,12.53295708,nan,0.9019607902,0
NUAA-SIRST,Misc_241,2,1,1,0.8250829577,0.7910137773,0.7909526229,0.7868978381,2.06036377,2.81858325,2.848574638,1.249150157,3.00725174,0.1422455311,0.9019607902,0
NUAA-SIRST,Misc_241,3,1,0,0.6911502481,0.6958118677,0.7122242451,0.7184692621,1.85101378,2.667907715,2.969085455,0.9778362513,3.01087594,-0.01312977076,0.9019607902,0
NUAA-SIRST,Misc_241,4,1,0,0.5625872612,0.461560756,0.4451344609,0.4300344884,0.4778880477,0.7948518395,0.8237683177,0.9301588535,0.8109053373,-0.04377835989,0.9019607902,0
NUAA-SIRST,Misc_334,1,1,1,0.4923730195,0.6557179093,0.6557179093,0.6557179093,1.447886705,15.0418129,15.0418129,nan,15.0418129,nan,0.6999999881,0
NUAA-SIRST,Misc_334,2,1,1,0.834128499,0.8206606507,0.8164634109,0.8110294342,3.790410519,3.413371325,3.342602968,1.105768323,3.397645473,0.06104433537,0.6999999881,0
NUAA-SIRST,Misc_334,3,1,0,0.6095982194,0.5133687258,0.5270907283,0.5295397043,1.368174791,1.343631506,1.593815327,0.9355730414,1.61043334,-0.03877693415,0.6999999881,0
NUAA-SIRST,Misc_334,4,1,0,0.393905133,0.336956203,0.326610893,0.3127796948,1.043195248,1.039430141,1.038651824,1.001287818,1.037879825,0.0008087158203,0.6999999881,0
NUAA-SIRST,Misc_397,1,1,1,0.5994627476,0.6553530693,0.6553530693,0.6553530693,2.166957855,7.792983532,7.792983532,nan,7.792983532,nan,0.6000000238,0
NUAA-SIRST,Misc_397,2,1,1,0.8616730571,0.841714263,0.8426778913,0.8465258479,2.098838091,2.067963839,2.180341482,1.196872234,2.468611717,0.1041316986,0.6000000238,0
NUAA-SIRST,Misc_397,3,1,0,0.693756938,0.7239757776,0.7227168679,0.7233045697,0.4279280603,1.13649261,1.353764176,1.042506099,1.425336599,0.02418500185,0.6000000238,0
NUAA-SIRST,Misc_397,4,1,0,0.6419644952,0.6063811779,0.5939403772,0.6003078222,2.454781532,1.58189559,1.693084359,0.8892018199,1.555068135,-0.06692415476,0.6000000238,0
NUAA-SIRST,Misc_164,1,1,1,0.3796456158,0.6203013659,0.6203013659,0.6203013659,1.624729514,9.567418098,9.567418098,nan,9.567418098,nan,0.6190476418,0
NUAA-SIRST,Misc_164,2,1,1,0.7270743251,0.7295837402,0.7246283293,0.7352218032,4.416074753,3.769589901,3.641358614,1.05905652,3.801886082,0.03617602587,0.6190476418,0
NUAA-SIRST,Misc_164,3,1,0,0.5513138771,0.6265015006,0.6202694178,0.6122760773,1.153128624,1.424131274,1.623172522,0.97614187,1.545079231,-0.01417040825,0.6190476418,0
NUAA-SIRST,Misc_164,4,1,0,0.5432522297,0.4906242788,0.486214906,0.4616006911,1.075163484,1.05982089,1.054746032,1.000696063,1.052859426,0.0004372596741,0.6190476418,0
NUAA-SIRST,Misc_300,1,1,1,0.5478047132,0.5843483806,0.5843483806,0.5843483806,2.024940491,13.18619537,13.18619537,nan,13.18619537,nan,0.7534246445,0
NUAA-SIRST,Misc_300,2,1,1,0.7746090293,0.7560309768,0.7441390753,0.7623056173,3.564610958,3.595881462,3.661132097,1.095483303,3.808240175,0.05865514278,0.7534246445,0
NUAA-SIRST,Misc_300,3,1,0,0.5008887649,0.586314857,0.6157754064,0.6101594567,1.17506659,2.060926676,2.391974449,0.9048669338,2.341162443,-0.05725687742,0.7534246445,0
NUAA-SIRST,Misc_300,4,1,0,0.3678242266,0.3088896573,0.2988188863,0.281377852,0.9716364741,0.9883013368,0.9933658242,1.00158453,0.9985210299,0.0009951591492,0.7534246445,0
NUAA-SIRST,Misc_297,1,1,1,0.5292207003,0.6993988156,0.6993988156,0.6993988156,2.741436958,14.06092548,14.06092548,nan,14.06092548,nan,0.8235294223,0
NUAA-SIRST,Misc_297,2,1,1,0.8753390312,0.8549649715,0.8470386863,0.8435302377,3.158620834,3.421149015,3.414234161,1.073691964,3.495310307,0.04224634171,0.8235294223,0
NUAA-SIRST,Misc_297,3,1,0,0.7329252958,0.576330781,0.5878176689,0.585873723,1.272212029,1.459282279,1.728514194,0.9435091019,1.731676579,-0.0331069231,0.8235294223,0
NUAA-SIRST,Misc_297,4,1,0,0.5753133297,0.5197898149,0.5107139945,0.49478513,1.033061385,0.9185471535,0.9147402644,1.034658909,0.9464847445,0.02102935314,0.8235294223,0
NUAA-SIRST,Misc_414,1,1,1,0.4850958288,0.6328160763,0.6328160763,0.6328160763,2.032532454,8.423871994,8.423871994,nan,8.423871994,nan,0.8266666532,0
NUAA-SIRST,Misc_414,2,1,1,0.8693355918,0.8524055481,0.850479126,0.8505474329,2.031600237,2.526830435,2.521942616,1.144525886,2.659621239,0.0818246603,0.8266666532,0
NUAA-SIRST,Misc_414,3,1,0,0.8030805588,0.7843595743,0.778749764,0.771717906,1.177510619,1.525977015,1.802977085,0.9529303908,1.766779423,-0.02742266655,0.8266666532,0
NUAA-SIRST,Misc_414,4,1,0,0.6113444567,0.4307228029,0.4290147424,0.4166594148,1.226226926,1.101216316,1.10856092,1.00630796,1.106158257,0.003931581974,0.8266666532,0
NUAA-SIRST,Misc_249,1,1,1,0.4694369733,0.5738985538,0.5738985538,0.5738985538,2.122632027,14.91071224,14.91071224,nan,14.91071224,nan,0.703125,0
NUAA-SIRST,Misc_249,2,1,1,0.849645853,0.8329973221,0.8233367205,0.8226766586,2.500274181,3.027234077,3.109230042,1.177588701,3.279364109,0.1029224396,0.703125,0
NUAA-SIRST,Misc_249,3,1,0,0.6247255206,0.6691101193,0.692181766,0.6851219535,1.143318415,2.038687468,2.428879738,0.9341036677,2.357691288,-0.03931099176,0.703125,0
NUAA-SIRST,Misc_249,4,1,0,0.3924830258,0.3237805367,0.3132122159,0.2975560427,1.0856812,1.067399502,1.062030435,1.000437856,1.058989167,0.0002748966217,0.703125,0
NUAA-SIRST,Misc_91,1,1,1,0.507349968,0.6241609454,0.6241609454,0.6241609454,1.931068301,10.97439575,10.97439575,nan,10.97439575,nan,0.8970588446,0
NUAA-SIRST,Misc_91,2,1,1,0.733615756,0.7087170482,0.7149443626,0.7237321734,3.475477457,3.491820812,3.399961948,1.215811729,3.643733025,0.1273639202,0.8970588446,0
NUAA-SIRST,Misc_91,3,1,0,0.6763806343,0.7334424853,0.7636857629,0.7722288966,1.952674031,3.195610285,3.542708397,0.9673916698,3.590970993,-0.01945066452,0.8970588446,0
NUAA-SIRST,Misc_91,4,1,0,0.6139732599,0.6568029523,0.6386455297,0.6060601473,0.9440227151,1.241188407,1.27948463,0.9505748749,1.230943203,-0.03072816133,0.8970588446,0
NUAA-SIRST,Misc_107,1,1,1,0.5689621568,0.7483786345,0.7483786345,0.7483786345,6.895803928,5.149454594,5.149454594,nan,5.149454594,nan,0.7826086879,0
NUAA-SIRST,Misc_107,2,1,1,0.9222043157,0.9173390269,0.9141936898,0.9136728048,1.030659795,2.044921637,2.096261978,1.185626745,2.299187899,0.09554320574,0.7826086879,0
NUAA-SIRST,Misc_107,3,1,0,0.7464386225,0.719660759,0.7296636105,0.73028332,1.009973288,1.885042667,2.176769257,0.9906632304,2.172236204,-0.005425095558,0.7826086879,0
NUAA-SIRST,Misc_107,4,1,0,0.6531084776,0.5849444866,0.5768244267,0.562055409,0.6037731171,0.897610724,0.8935582638,1.020283699,0.9418483377,0.01248300076,0.7826086879,0
NUAA-SIRST,Misc_68,1,1,1,0.4458726645,0.6522915363,0.6522915363,0.6522915363,1.203663111,10.06831837,10.06831837,nan,10.06831837,nan,0.7142857313,0
NUAA-SIRST,Misc_68,2,1,1,0.7786996961,0.765194118,0.7626954317,0.7569254637,2.035743713,1.748832703,1.769126177,1.024288177,1.722068906,0.01411223412,0.7142857313,0
NUAA-SIRST,Misc_68,3,1,0,0.5404020548,0.5113949776,0.5030328035,0.4950964749,1.130254507,0.9345024228,0.9981328845,1.010443687,0.9980657101,0.006254255772,0.7142857313,0
NUAA-SIRST,Misc_68,4,1,0,0.3856494427,0.3182858527,0.310967654,0.2961045504,1.11030376,1.07888329,1.078749418,1.001137853,1.072160125,0.0007144808769,0.7142857313,0
NUAA-SIRST,Misc_259,1,1,1,0.4937572181,0.5701569915,0.5701569915,0.5701569915,3.064449787,19.00439644,19.00439644,nan,19.00439644,nan,0.8392857313,0
NUAA-SIRST,Misc_259,2,1,1,0.7987627387,0.7779716849,0.774001956,0.7817924023,3.787623405,4.242655754,4.311573505,1.12577486,4.545488358,0.07514435053,0.8392857313,0
NUAA-SIRST,Misc_259,3,1,0,0.76930058,0.7138001323,0.715056777,0.7096634507,0.9776310921,1.987504005,2.418821812,0.9391020536,2.382179737,-0.03657233715,0.8392857313,0
NUAA-SIRST,Misc_259,4,1,0,0.5938790441,0.558136344,0.552806437,0.5157375932,0.9730591178,0.9670522213,0.9728018641,1.004302382,0.978271246,0.002691864967,0.8392857313,0
NUAA-SIRST,Misc_342,1,1,1,0.5152882934,0.6173684001,0.6173684001,0.6173684001,1.214984179,8.784705162,8.784705162,nan,8.784705162,nan,0.7857142687,0
NUAA-SIRST,Misc_342,2,1,1,0.7495268583,0.7276605964,0.7216576338,0.7162182331,1.839181662,1.689139962,1.752651215,1.085674644,1.693056822,0.04952424765,0.7857142687,0
NUAA-SIRST,Misc_342,3,1,0,0.4310638905,0.340677619,0.3392443359,0.3289387524,1.095854521,1.025721908,1.086565852,0.9913907051,1.102431059,-0.005103468895,0.7857142687,0
NUAA-SIRST,Misc_342,4,1,0,0.3788436055,0.3030636013,0.2929494381,0.2772660851,1.149151683,1.101158857,1.096842527,1.00092268,1.089071751,0.0005791783333,0.7857142687,0
NUAA-SIRST,Misc_189,1,1,1,0.5710450411,0.590975821,0.590975821,0.590975821,2.720330715,27.42397308,27.42397308,nan,27.42397308,nan,0.5652173758,0
NUAA-SIRST,Misc_189,2,1,1,0.7971817851,0.7834192514,0.7826551795,0.7954735756,4.608580112,4.034510612,3.83208251,1.058947563,4.082261562,0.03618252277,0.5652173758,0
NUAA-SIRST,Misc_189,3,1,0,0.567332983,0.6437236071,0.6674953699,0.6793491244,0.4577592611,0.9709101319,1.24040556,1.028843164,1.317151666,0.01680141687,0.5652173758,0
NUAA-SIRST,Misc_189,4,1,0,0.6813054085,0.570441246,0.5529170632,0.5400211215,1.081361651,0.6459081173,0.688506186,1.156873465,0.7589920163,0.08765178919,0.5652173758,0
NUAA-SIRST,Misc_76,1,1,1,0.5414997935,0.6214146018,0.6214146018,0.6214146018,2.18244338,12.29535484,12.29535484,nan,12.29535484,nan,0.380952388,0
NUAA-SIRST,Misc_76,2,1,1,0.7486103773,0.7331351638,0.7459495068,0.7604373097,5.495501041,4.607555866,4.608633995,1.101451755,4.847443104,0.06064385176,0.380952388,0
NUAA-SIRST,Misc_76,3,1,0,0.5641357899,0.630787015,0.6550676823,0.6672583222,0.5905020237,1.19050622,1.592577457,1.02850461,1.699644685,0.01656204462,0.380952388,0
NUAA-SIRST,Misc_76,4,1,0,0.5638896227,0.5356959701,0.5141650438,0.5032289028,0.4527393878,0.4036761522,0.4282109737,1.156580925,0.4872840941,0.08603650331,0.380952388,0
NUAA-SIRST,Misc_235,1,1,1,0.549079597,0.6072613597,0.6072613597,0.6072613597,1.799372792,20.84314346,20.84314346,nan,20.84314346,nan,0.8666666746,0
NUAA-SIRST,Misc_235,2,1,1,0.7939535379,0.7888447046,0.7884374857,0.8015119433,5.157833576,5.027461529,5.227632046,1.112677455,5.45124054,0.0670003891,0.8666666746,0
NUAA-SIRST,Misc_235,3,1,0,0.5326426625,0.5584743023,0.6287661195,0.6266627312,1.270531058,2.419362783,3.049168587,0.9050655365,3.004814148,-0.05692130327,0.8666666746,0
NUAA-SIRST,Misc_235,4,1,0,0.3685335219,0.3072115183,0.297767818,0.2822212279,1.087524295,1.064984083,1.061355829,1.00094974,1.057259321,0.0005964636803,0.8666666746,0
NUAA-SIRST,Misc_335,1,1,1,0.4484908581,0.6632860303,0.6632860303,0.6632860303,1.66454792,36.09447098,36.09447098,nan,36.09447098,nan,0.6000000238,0
NUAA-SIRST,Misc_335,2,1,1,0.7921610475,0.7697695494,0.7624377012,0.7546040416,2.593887568,2.637839556,2.658540249,1.045082092,2.513364077,0.02594900131,0.6000000238,0
NUAA-SIRST,Misc_335,3,1,0,0.4852763414,0.4451408386,0.4672184885,0.4701526463,1.107607126,1.098234415,1.283081055,0.9851210117,1.296489,-0.008812785149,0.6000000238,0
NUAA-SIRST,Misc_335,4,1,0,0.4127293825,0.3319353759,0.3183119595,0.3030495644,1.108206034,1.08071208,1.074755073,1.000188828,1.06872344,0.0001185536385,0.6000000238,0
NUAA-SIRST,Misc_22,1,1,1,0.5972062349,0.7261958122,0.7261958122,0.7261958122,2.589558363,5.287895203,5.287895203,nan,5.287895203,nan,0.571428597,0
NUAA-SIRST,Misc_22,2,1,1,0.8995208144,0.8803855777,0.8778887987,0.8749248981,2.337894678,2.320824385,2.310073853,1.030637145,2.246987581,0.0173022747,0.571428597,0
NUAA-SIRST,Misc_22,3,1,0,0.6349585056,0.6160693169,0.6095497608,0.6027169228,0.7944235802,1.215040565,1.444480062,1.000716686,1.398949623,0.0004111528397,0.571428597,0
NUAA-SIRST,Misc_22,4,1,0,0.444867909,0.3183580041,0.3027506769,0.2941934764,1.092292547,1.007654309,1.016559482,1.004502058,1.01682198,0.002802908421,0.571428597,0
NUAA-SIRST,Misc_319,1,1,1,0.4303661883,0.6892129183,0.6892129183,0.6892129183,1.222631693,8.992081642,8.992081642,nan,8.992081642,nan,0.8000000119,0
NUAA-SIRST,Misc_319,2,1,1,0.858133018,0.8486434221,0.8453773856,0.8364813924,1.823253274,1.836803794,1.907300591,1.130315423,1.961693645,0.07398796082,0.8000000119,0
NUAA-SIRST,Misc_319,3,1,0,0.7926032543,0.7471293807,0.7456800938,0.7484895587,1.158153772,1.51573813,1.749755144,1.016966224,1.79065001,0.01008099318,0.8000000119,0
NUAA-SIRST,Misc_319,4,1,0,0.5632128716,0.48259902,0.4554547966,0.4391286671,0.2480132282,0.5440331697,0.6148612499,1.022444487,0.6671611071,0.01409816742,0.8000000119,0
NUAA-SIRST,Misc_314,1,1,1,0.4142753482,0.5469624996,0.5469624996,0.5469624996,4.087759972,54.14470673,54.14470673,nan,54.14470673,nan,0.8333333135,1
NUAA-SIRST,Misc_314,2,1,1,0.7668216825,0.7511022687,0.7501511574,0.7630106807,2.022317886,3.126506329,3.104962826,1.073773503,3.082098722,0.04261618853,0.8333333135,1
NUAA-SIRST,Misc_314,3,1,0,0.6243484616,0.7307777405,0.7500764728,0.7567700744,1.222032666,2.070529222,2.406842947,0.9949710369,2.468793392,-0.002969264984,0.8333333135,1
NUAA-SIRST,Misc_314,4,1,0,0.4202713668,0.4406530857,0.4542944431,0.3972750306,0.911852479,1.119662642,1.148892522,0.9401983023,1.098361373,-0.03753572702,0.8333333135,1
NUAA-SIRST,Misc_79,1,1,1,0.5317125916,0.6607493162,0.6607493162,0.6607493162,2.835261345,19.66824341,19.66824341,nan,19.66824341,nan,0.555555582,1
NUAA-SIRST,Misc_79,2,1,1,0.8014353514,0.7800205946,0.7774847746,0.7752698064,4.102956295,4.026704788,3.99036026,1.043050289,4.11806488,0.02573740482,0.555555582,1
NUAA-SIRST,Misc_79,3,1,0,0.5048424006,0.5428388119,0.5519656539,0.5546879172,0.8036693335,1.049467683,1.404120326,0.9742761254,1.403059483,-0.01506274939,0.555555582,1
NUAA-SIRST,Misc_79,4,1,0,0.6213388443,0.5539773703,0.5354396105,0.5250974894,0.8944824338,0.6829422712,0.6887847781,1.077307463,0.7414972186,0.04505711794,0.555555582,1
NUAA-SIRST,Misc_346,1,1,1,0.5919646025,0.6234923005,0.6234923005,0.6234923005,1.109823942,5.685813904,5.685813904,nan,5.685813904,nan,0.5,0
NUAA-SIRST,Misc_346,2,1,1,0.7115622163,0.6959156394,0.6753893495,0.678134501,3.516248226,2.69634223,2.678866625,1.102814674,2.798714876,0.06449633837,0.5,0
NUAA-SIRST,Misc_346,3,1,0,0.5218161941,0.3757610023,0.3874841928,0.3754799068,1.223657489,1.234663963,1.331255198,0.9628308415,1.322194695,-0.02255094051,0.5,0
NUAA-SIRST,Misc_346,4,1,0,0.3214207888,0.273950249,0.2681324184,0.2551375329,1.104262948,1.081229925,1.076521516,1.001014113,1.071175218,0.0006366968155,0.5,0
NUAA-SIRST,Misc_251,1,1,1,0.3690352738,0.5626347065,0.5626347065,0.5626347065,3.400167942,22.44052124,22.44052124,nan,22.44052124,nan,0.9119496942,0
NUAA-SIRST,Misc_251,2,1,1,0.7429662347,0.6880380511,0.6835407615,0.7095996141,3.337753534,4.539607048,4.116570473,1.118822098,4.299500942,0.0723285079,0.9119496942,0
NUAA-SIRST,Misc_251,3,1,0,0.690974474,0.7536179423,0.7583118081,0.7653174996,1.404964685,2.430364609,2.7085495,0.9894573092,2.741116285,-0.006266951561,0.9119496942,0
NUAA-SIRST,Misc_251,4,1,0,0.4565666318,0.323757112,0.3178039193,0.2824589908,0.898214817,1.069908619,1.082767367,0.9260358214,1.038424015,-0.04647427797,0.9119496942,0
NUAA-SIRST,Misc_387,1,1,1,0.6268960238,0.6459470391,0.6459470391,0.6459470391,1.843529463,6.623075962,6.623075962,nan,6.623075962,nan,0.961538434,0
NUAA-SIRST,Misc_387,2,1,1,0.8529189229,0.8156060576,0.8208485842,0.8201315403,1.904486656,1.817798018,1.906909347,1.188830256,2.044705153,0.1062546372,0.961538434,0
NUAA-SIRST,Misc_387,3,1,0,0.6446356177,0.6518686414,0.6505260468,0.6483483911,0.563326776,0.8850554228,0.9797542095,0.9931166768,0.9957769513,-0.003870368004,0.961538434,0
NUAA-SIRST,Misc_387,4,1,0,0.5177349448,0.4821361005,0.4751924276,0.4727664888,1.857779145,1.05490315,1.084952831,1.010373354,1.090418816,0.006404876709,0.961538434,0
NUAA-SIRST,Misc_410,1,1,1,0.5335969329,0.6303334832,0.6303334832,0.6303334832,1.713163018,11.89160252,11.89160252,nan,11.89160252,nan,0.9599999785,0
NUAA-SIRST,Misc_410,2,1,1,0.8204315305,0.809368968,0.8037008047,0.7990416884,3.055133581,2.999999046,3.025381565,1.1377846,3.174696922,0.07985180616,0.9599999785,0
NUAA-SIRST,Misc_410,3,1,0,0.811236918,0.758995533,0.7608854175,0.7583616376,0.890437603,2.158398867,2.495023251,0.9908704758,2.570446014,-0.005427241325,0.9599999785,0
NUAA-SIRST,Misc_410,4,1,0,0.46847561,0.3907264471,0.3787243962,0.3627210557,0.5875552893,0.7315644026,0.7550222874,1.003953576,0.7793928385,0.002481520176,0.9599999785,0
NUAA-SIRST,Misc_345,1,1,1,0.4246516228,0.6673563123,0.6673563123,0.6673563123,1.77948761,9.83091259,9.83091259,nan,9.83091259,nan,0.6875,0
NUAA-SIRST,Misc_345,2,1,1,0.8062337041,0.7917028666,0.7817376852,0.7826185226,4.659200668,4.083371162,3.858929634,1.179681182,4.084578514,0.1078996062,0.6875,0
NUAA-SIRST,Misc_345,3,1,0,0.5260174274,0.5698878765,0.5751711726,0.5677294731,1.27524364,2.122429609,2.355870485,1.016082644,2.182261229,0.009626865387,0.6875,0
NUAA-SIRST,Misc_345,4,1,0,0.4411565661,0.3575454652,0.3441428244,0.3269024193,1.039416194,1.047301531,1.045524478,1.000167966,1.043821692,0.0001055002213,0.6875,0
NUAA-SIRST,Misc_236,1,1,1,0.5445659161,0.5901033878,0.5901033878,0.5901033878,2.146734238,24.17694855,24.17694855,nan,24.17694855,nan,0.5,0
NUAA-SIRST,Misc_236,2,1,1,0.7905673385,0.7780638337,0.7712916136,0.7770489454,5.010222435,4.447435379,4.492658138,1.120837331,4.504053593,0.07177942991,0.5,0
NUAA-SIRST,Misc_236,3,1,0,0.6385833621,0.7057596445,0.7340740561,0.7438277006,1.259814143,2.544371605,2.99344182,0.9859748483,3.119129181,-0.008384287357,0.5,0
NUAA-SIRST,Misc_236,4,1,0,0.4706193805,0.3732303381,0.3627654016,0.3424693942,0.7970673442,0.8952226043,0.9035930037,1.002419472,0.9142963886,0.001519322395,0.5,0
NUAA-SIRST,Misc_41,1,1,1,0.4616770446,0.5816439986,0.5816439986,0.5816439986,2.359123707,17.82930565,17.82930565,nan,17.82930565,nan,0.7954545617,0
NUAA-SIRST,Misc_41,2,1,1,0.8649564385,0.8524209261,0.8500767946,0.8487592936,2.578578949,3.084080935,3.137353897,1.138469815,3.28966856,0.07907932997,0.7954545617,0
NUAA-SIRST,Misc_41,3,1,0,0.8002103567,0.7870341539,0.7995435596,0.7993595004,0.9541897178,2.380467176,2.947120428,0.972014904,3.03644371,-0.0165528059,0.7954545617,0
NUAA-SIRST,Misc_41,4,1,0,0.5589993,0.4524945319,0.4589410722,0.4481835663,0.8532597423,1.239099026,1.203001261,1.025398493,1.248880744,0.01592540741,0.7954545617,0
NUAA-SIRST,Misc_35,1,1,1,0.5335399508,0.6089816689,0.6089816689,0.6089816689,1.185251713,3.274009466,3.274009466,nan,3.274009466,nan,0,0
NUAA-SIRST,Misc_35,2,1,1,0.8774361014,0.8565504551,0.8585659266,0.8598451018,1.582010746,1.364410162,1.375688553,0.9334332347,1.359500289,-0.03503119946,0,0
NUAA-SIRST,Misc_35,3,1,0,0.7404813766,0.7371254563,0.7295851707,0.7254707813,1.477689505,1.334786534,1.317827821,0.981336236,1.314827085,-0.01058441401,0,0
NUAA-SIRST,Misc_35,4,1,0,0.6877106428,0.5890043974,0.5854300857,0.5727292895,0.7694967389,1.029927731,1.009266973,0.9892615676,0.9954148531,-0.006627380848,0,0
NUAA-SIRST,Misc_9,1,1,1,0.5666120052,0.70293957,0.70293957,0.70293957,1.719243765,5.050396442,5.050396442,nan,5.050396442,nan,0.7368420959,0
NUAA-SIRST,Misc_9,2,1,1,0.8662894368,0.8532989025,0.8539857864,0.8567106128,1.903214216,2.036214352,2.129127741,1.127949595,2.266577005,0.07076311111,0.7368420959,0
NUAA-SIRST,Misc_9,3,1,0,0.737119019,0.706368506,0.7081817985,0.7031530738,0.7665683627,1.279827237,1.466880202,1.011497855,1.501783252,0.006577312946,0.7368420959,0
NUAA-SIRST,Misc_9,4,1,0,0.478215605,0.3638668358,0.3745839298,0.347900033,0.9783807993,1.046310067,1.082007527,0.939637959,1.0370332,-0.03760248423,0.7368420959,0
NUAA-SIRST,Misc_396,1,1,1,0.5382309556,0.6739653349,0.6739653349,0.6739653349,3.596409082,9.268993378,9.268993378,nan,9.268993378,nan,0.6999999881,0
NUAA-SIRST,Misc_396,2,1,1,0.8653485775,0.8447986245,0.8472745419,0.8488336205,1.869054556,2.217150927,2.24186635,1.161530018,2.458200693,0.08855861425,0.6999999881,0
