dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU829,2,1,1,0.78051579,0.7630283833,0.7722043991,0.766320467,3.768251896,5.370769501,7.581612587,1.224671483,7.90811348,0.1216510534,0.75,0
IRSTD-1K,XDU829,3,1,0,0.7135416269,0.7073417902,0.7128282785,0.7001136541,1.263853312,2.808657885,3.309933901,1.010961056,3.087624311,0.006575882435,0.75,0
IRSTD-1K,XDU829,4,1,0,0.5944159031,0.5889725089,0.5810878277,0.5752546191,0.6417919397,0.865616262,0.8579622507,1.046620369,0.8003929257,0.02862936258,0.75,0
IRSTD-1K,XDU833,1,1,1,0.5917807817,0.6897063851,0.6897063851,0.6897063851,3.831606388,7.575866699,7.575866699,nan,7.575866699,nan,0.6190476418,0
IRSTD-1K,XDU833,2,1,1,0.8157265782,0.7972796559,0.8012875915,0.8012302518,1.055246592,1.98824811,2.84812665,1.262542605,3.05648756,0.138263464,0.6190476418,0
IRSTD-1K,XDU833,3,1,0,0.7086926699,0.6958368421,0.6984542012,0.6911104321,0.7766597867,1.447308302,1.726345301,1.030386209,1.636003613,0.01871335506,0.6190476418,0
IRSTD-1K,XDU833,4,1,0,0.6774491072,0.6119328737,0.6052215695,0.5910302997,0.4781565964,0.6966953278,0.7082515955,1.021186113,0.640278101,0.01327764988,0.6190476418,0
IRSTD-1K,XDU648,1,1,1,0.5218346715,0.6556850672,0.6556850672,0.6556850672,5.154508591,5.899682522,5.899682522,nan,5.899682522,nan,0.9310345054,0
IRSTD-1K,XDU648,2,1,1,0.8213192225,0.796471715,0.8063771725,0.8108183146,1.106479764,2.732292414,3.458735943,1.170606375,3.442688465,0.09008210897,0.9310345054,0
IRSTD-1K,XDU648,3,1,0,0.7936886549,0.7481526732,0.7632399797,0.7427299619,0.9222812653,2.31912446,2.864810467,0.9529353976,2.496805191,-0.02826750278,0.9310345054,0
IRSTD-1K,XDU648,4,1,0,0.7265431881,0.5877313018,0.5858641863,0.5783871412,0.544565022,0.4921340644,0.4921617806,1.108858824,0.5025886297,0.06225734949,0.9310345054,0
IRSTD-1K,XDU381,1,1,1,0.5843541026,0.6645522118,0.6645522118,0.6645522118,5.196592808,10.10862064,10.10862064,nan,10.10862064,nan,0.7647058964,0
IRSTD-1K,XDU381,2,1,1,0.820166111,0.8058076501,0.8049970269,0.8044312596,1.487410069,3.006476164,4.401562691,1.385797739,4.805760384,0.2009021044,0.7647058964,0
IRSTD-1K,XDU381,3,1,0,0.7193303108,0.7074332833,0.7137743235,0.7027869821,0.9537360668,2.15508461,2.511991262,1.01913178,2.32775259,0.01123231649,0.7647058964,0
IRSTD-1K,XDU381,4,1,0,0.709739387,0.619636178,0.6131957173,0.6202369332,0.5180060267,0.6053111553,0.6374583244,1.084548712,0.6274164319,0.04962772131,0.7647058964,0
IRSTD-1K,XDU868,1,1,1,0.5909655094,0.7020642161,0.7020642161,0.7020642161,7.287721634,30.2690506,30.2690506,nan,30.2690506,nan,0.75,0
IRSTD-1K,XDU868,2,1,1,0.7502567172,0.7586625218,0.7831008434,0.7817687988,4.788970947,6.787127018,8.816901207,1.217428207,8.883095741,0.1246240139,0.75,0
IRSTD-1K,XDU868,3,1,0,0.6632282734,0.6718299389,0.6860347986,0.6789380908,0.6708898544,2.280273676,2.765785456,0.9667257667,2.470386744,-0.02026671171,0.75,0
IRSTD-1K,XDU868,4,1,0,0.666454494,0.6326526999,0.6261677742,0.6268609166,0.2956003547,0.6100556254,0.6186241508,1.006436467,0.5578104854,0.004081785679,0.75,0
IRSTD-1K,XDU803,1,1,1,0.5775718093,0.667970717,0.667970717,0.667970717,6.570932388,12.35421753,12.35421753,nan,12.35421753,nan,0.5833333135,0
IRSTD-1K,XDU803,2,1,1,0.8301749825,0.8101115823,0.8173334599,0.8220272064,1.52623868,3.378296137,4.883150101,1.327714801,5.192367554,0.1767992973,0.5833333135,0
IRSTD-1K,XDU803,3,1,0,0.7499250174,0.7396265864,0.741093576,0.7341983914,0.3756407797,1.448628187,1.648427248,0.9833202958,1.469176173,-0.0101853013,0.5833333135,0
IRSTD-1K,XDU803,4,1,0,0.6563366652,0.6275477409,0.6213081479,0.618054688,0.302076906,0.4481320381,0.4775239825,1.00988543,0.475731492,0.006227910519,0.5833333135,0
IRSTD-1K,XDU673,1,1,1,0.5903880596,0.6979234219,0.6979234219,0.6979234219,0.9204144478,1.667756915,1.667756915,nan,1.667756915,nan,0.5,0
IRSTD-1K,XDU673,2,1,1,0.7964224815,0.7718858719,0.7757971883,0.7779632211,0.7554515004,1.05509305,1.836554289,1.376942635,2.085731506,0.1873941123,0.5,0
IRSTD-1K,XDU673,3,1,0,0.745490551,0.6889459491,0.694455564,0.6859784126,2.519578934,1.900509596,2.226899147,0.9922157526,2.115585804,-0.00496929884,0.5,0
