dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000352,3,1,0,0.8123453259,0.7537381649,0.745628953,0.7301824093,0.745628953,1.706003308,2.144398212,2.32263732,1.033331394,2.187238216,2.32263732,0.01861381531,high_raw,1,0
NUDT-SIRST,000352,4,1,0,0.8593470454,0.6983312368,0.6684943438,0.6665602326,0.6684943438,0.970659256,0.9869164228,0.8994044662,0.9589290619,0.9007730484,0.8994044662,-0.02071905136,high_raw,1,0
NUDT-SIRST,000898,1,1,1,0.5766620636,0.651231885,0.651231885,0.651231885,0.651231885,2.310883522,6.570812225,6.570812225,nan,6.570812225,6.570812225,nan,stage1,1,0
NUDT-SIRST,000898,2,1,1,0.7681332827,0.7272452712,0.7211743593,0.7222954631,0.7211743593,4.305940628,3.306392908,3.931645393,1.078567982,3.834196091,3.931645393,0.05273723602,high_raw,1,0
NUDT-SIRST,000898,3,1,0,0.7319085598,0.745367825,0.7742964029,0.7614992857,0.7742964029,3.472611427,2.813345909,3.569300413,1.016724706,3.265078306,3.569300413,0.008912920952,high_raw,1,0
NUDT-SIRST,000898,4,1,0,0.8582914472,0.7801298499,0.7600871921,0.7283960581,0.7600871921,0.8758842349,1.538585544,1.317324042,0.8848980665,1.284039021,1.317324042,-0.07023030519,high_raw,1,0
NUDT-SIRST,000883,1,1,1,0.5019395947,0.6212344766,0.6212344766,0.6212344766,0.6212344766,2.082463741,5.545641422,5.545641422,nan,5.545641422,5.545641422,nan,stage1,0.9215686321,0
NUDT-SIRST,000883,2,1,1,0.7956728339,0.7407879233,0.7440436482,0.7396391034,0.7440436482,2.630464554,2.116335392,2.756852388,1.107273221,2.664930105,2.756852388,0.07016712427,high_raw,0.9215686321,0
NUDT-SIRST,000883,3,1,0,0.7997751236,0.7697902918,0.7647752762,0.7536180615,0.7647752762,3.167703867,3.126135588,3.411265612,1.050197005,3.166124821,3.411265612,0.02721464634,high_raw,0.9215686321,0
NUDT-SIRST,000883,4,1,0,0.8549493551,0.8132445216,0.8147774339,0.8051432967,0.8147774339,0.5746124983,0.8556426764,0.7105894685,0.807759881,0.6889026165,0.7105894685,-0.114759028,high_raw,0.9215686321,0
NUDT-SIRST,001309,1,1,1,0.5610231161,0.7242801785,0.7242801785,0.7242801785,0.7242801785,2.930361032,3.16508007,3.16508007,nan,3.16508007,3.16508007,nan,stage1,0.5909090638,1
NUDT-SIRST,001309,2,1,1,0.8264318109,0.7931188941,0.7971362472,0.7914005518,0.7971362472,1.505553246,1.90200448,2.531834841,1.119358063,2.675389528,2.531834841,0.07376843691,high_raw,0.5909090638,1
NUDT-SIRST,001309,3,1,0,0.7879386544,0.7553904653,0.7720810771,0.7602399588,0.7720810771,0.4455271661,1.785228968,2.851767063,0.9804288149,2.684616804,2.851767063,-0.01073312759,high_raw,0.5909090638,1
NUDT-SIRST,001309,4,1,0,0.8536508083,0.8270679116,0.8242536187,0.8180418015,0.8242536187,0.5173074603,0.8671686649,0.8123835921,0.95981282,0.7861365676,0.8123835921,-0.02051091194,high_raw,0.5909090638,1
NUDT-SIRST,000732,1,1,1,0.5410451293,0.6540126801,0.6540126801,0.6540126801,0.6540126801,3.684611797,5.202091694,5.202091694,nan,5.202091694,5.202091694,nan,stage1,1,0
